brewery_id,score,username,text,style,abv,brewery_name,beer_name
1075,3.5,Halcyondays,Stella Rosa Moscato D'Asti is the best white wine,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
850,4,tigerpaws,Yummy,Belgian Pale Ale,6,Moon River Brewing Company,Inspiration Ale
1075,4,russpowell,Good tasting,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,3.5,NJpadreFan,Lasts a good 12 hours,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,4,philbe311,Not As Sweet,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,4.5,Wasatch,"functional, but not great",American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,4,tronester,Best product I won't buy online again,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,4,RedDiamond,A must buy.,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,4,Seanibus,Never enough brine in the olive jar. . .,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,3.5,BEERchitect,This stuff is the goods!,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,4,BuckeyeNation,Makes a delicious martini,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,4,BeerBelcher,Four Stars,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,3,bamadog,Buy this for your bloody mary's!,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,3,kels,Five Stars,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,4,Kegatron,Four Stars,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,4,stephens101,This stuff rocks!,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,4,DiabolikDUB,Slurp.... aaaaaaahhhhhhh,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,4,Goliath,Mixer Madness,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,4,BeerSox,Yum.,American Amber / Red Ale,5.4,Caldera Brewing Company,Ashland Amber
1075,4.5,flexabull,Awesome stuff,American Pale Ale (APA),7,Caldera Brewing Company,Hop Hash
1075,4.5,cbarrett4,Best I've tried!,American Pale Ale (APA),7,Caldera Brewing Company,Hop Hash
1075,4.5,comfortablynumb1,AMAZING!!!,American Porter,8.5,Caldera Brewing Company,Mogli
1075,4.5,flexabull,Why couldn't I have thought of this!,American Porter,8.5,Caldera Brewing Company,Mogli
1075,4.5,HuskyinPDX,If you really like 'em dirty...,American Porter,8.5,Caldera Brewing Company,Mogli
1075,4.5,Beerandraiderfan,"High quality, very good taste. Excellence martini mix.",American Porter,8.5,Caldera Brewing Company,Mogli
1075,4,drabmuh,Best martinit mix!!!,American Porter,8.5,Caldera Brewing Company,Mogli
1075,4,Thorpe429,Five Stars,American Porter,8.5,Caldera Brewing Company,Mogli
8802,3,atis,Very good taste,English Bitter,4,Conwy Brewery Ltd,Welsh Pride
1075,4.5,TheBeerCarl,Five Stars,American Porter,8.5,Caldera Brewing Company,Mogli
1075,4.5,beagle75,Terrific!,American Porter,8.5,Caldera Brewing Company,Mogli
1075,5,eatabagofbooger,Dirty Sue Martini Mix,American Porter,8.5,Caldera Brewing Company,Mogli
1075,5,squaremile,Slurp.... aaaaaaahhhhhhh,American Porter,8.5,Caldera Brewing Company,Mogli
8802,3,atis,Five Stars,English Bitter,4.5,Conwy Brewery Ltd,Welsh Honey Bitter
8802,3.5,Derek,Five Stars,English Bitter,4.5,Conwy Brewery Ltd,Welsh Honey Bitter
8802,4.5,Absumaster,Five Stars,English Porter,5.6,Conwy Brewery Ltd,Telford Porter
8802,3,wl0307,Five Stars,English Bitter,4.2,Conwy Brewery Ltd,Celebration Ale
8802,4,BlackHaddock,makes the best dirty 'tinis,English Bitter,4,Conwy Brewery Ltd,Welsh Pride
8802,3,wl0307,If you like Dirty - Then Dirty Sue is for you!,English Bitter,4,Conwy Brewery Ltd,Welsh Pride
8802,3.5,nickfl,Good dirty mix.,English Bitter,4.5,Conwy Brewery Ltd,Honey Fayre
8802,3,wl0307,Good stuff.,English Bitter,4.5,Conwy Brewery Ltd,Honey Fayre
2724,2.5,isualum12,A1,American Double / Imperial IPA,9,Pacific Coast Brewing Company,Holiday Imperial
2724,2.5,kaseydad,Five Stars,American Double / Imperial IPA,9,Pacific Coast Brewing Company,Holiday Imperial
2724,3.5,barleywinefiend,Soooo Good!,American IPA,7,Pacific Coast Brewing Company,Columbus India Pale Ale
2724,4,Mark,Yum.,American IPA,7,Pacific Coast Brewing Company,Columbus India Pale Ale
2724,3,womencantsail,Dirty Sues,American Strong Ale,9,Pacific Coast Brewing Company,Holiday XXII Imperial Blue
2724,3.5,t0rin0,Love it when you talk Dirty .,Irish Dry Stout,4.5,Pacific Coast Brewing Company,Luck O' The Irish
7345,3.5,sim0n17,Awesome stuff,German Pilsener,4.8,Kirner Bier,Kirner Pils Premium
2724,3.5,t0rin0,A Central Ingredient!,English Strong Ale,8,Pacific Coast Brewing Company,Old Oakland Ale
2724,3,t0rin0,Makes A Great Dirty Martini,American Blonde Ale,4.1,Pacific Coast Brewing Company,Yellowjacket Ale
2724,1,womencantsail,Why couldn't I have thought of this!,American Strong Ale,,Pacific Coast Brewing Company,Megalodon
2724,4,kaseydad,This stuff rocks!,American Barleywine,10.4,Pacific Coast Brewing Company,Code Blue
2724,1.5,4000qtrap,AMAZING!!!,American Barleywine,10.4,Pacific Coast Brewing Company,Code Blue
2724,4,BigMcLargeHuge,Mixer Madness,American Barleywine,10.4,Pacific Coast Brewing Company,Code Blue
2724,3.5,emmasdad,Five Stars,American Barleywine,10.4,Pacific Coast Brewing Company,Code Blue
2724,4,barleywinefiend,ok,American Barleywine,10.4,Pacific Coast Brewing Company,Code Blue
2724,4,lou91,Suprisingly good!,American Barleywine,10.4,Pacific Coast Brewing Company,Code Blue
2724,3.5,barleywinefiend,"Not sweet, not martinis--salty Tequila/Margaritas",American Porter,5.1,Pacific Coast Brewing Company,Orca Porter
2724,3,womencantsail,An invigorating assault upon the tongue-meats,American Double / Imperial Stout,10,Pacific Coast Brewing Company,Leviathan Imperial Stout
2724,4.5,isualum12,Five Stars,American Double / Imperial Stout,10,Pacific Coast Brewing Company,Leviathan Imperial Stout
1386,2.5,froghop,ok,American Blonde Ale,3.8,Harmon Restaurant & Brewery,Mt. Takhoma Blonde Ale
2724,4.5,4000qtrap,Suprisingly good!,American Double / Imperial Stout,10,Pacific Coast Brewing Company,Leviathan Imperial Stout
2724,4,Georgiabeer,"Not sweet, not martinis--salty Tequila/Margaritas",American Double / Imperial Stout,10,Pacific Coast Brewing Company,Leviathan Imperial Stout
2724,4,hoegaardenhero,An invigorating assault upon the tongue-meats,American Double / Imperial Stout,10,Pacific Coast Brewing Company,Leviathan Imperial Stout
2724,3,cggarcia,Dallas,American Double / Imperial Stout,10,Pacific Coast Brewing Company,Leviathan Imperial Stout
2724,4,barleywinefiend,yes i would buy it again,American Double / Imperial Stout,10,Pacific Coast Brewing Company,Leviathan Imperial Stout
2724,4.5,grumpy,Good products !,American Double / Imperial Stout,10,Pacific Coast Brewing Company,Leviathan Imperial Stout
2724,1.5,JDV,Mixer a hit at the cottage,Belgian Strong Pale Ale,,Pacific Coast Brewing Company,Holiday Trappist Style Ale
2724,3,beerguy101,Master of Mixes Margarita Mix,Doppelbock,8,Pacific Coast Brewing Company,Deviator Doppelbock
2724,1.5,womencantsail,"real fruits, real great taste",American Amber / Red Ale,7.1,Pacific Coast Brewing Company,Blue Whale Ale
2724,3.5,isualum12,no surprises,American Amber / Red Ale,7.1,Pacific Coast Brewing Company,Blue Whale Ale
2724,4,Natural510,Master of Mixes for Sure,American Amber / Red Ale,7.1,Pacific Coast Brewing Company,Blue Whale Ale
2724,3,Beerandraiderfan,Best Easily-Available Premium Tonic Water,American Pale Ale (APA),4.6,Pacific Coast Brewing Company,Grey Whale Ale
163,4,Cobratrooper,I love Fever-Tree!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
2724,2,womencantsail,"You don't smell it son, you drink it.",American Pale Ale (APA),4.6,Pacific Coast Brewing Company,Grey Whale Ale
2724,1.5,isualum12,This is such a painful review to write..........,American Pale Ale (APA),4.6,Pacific Coast Brewing Company,Grey Whale Ale
2724,4,barleywinefiend,Validation that new recipie is missing solid ginger pieces 24 of 27 people found this helpful. Was this review helpful to you Yes No,American Pale Ale (APA),4.6,Pacific Coast Brewing Company,Grey Whale Ale
2724,3.5,womencantsail,"You don't smell it son, you drink it. 118 of 148 people found this helpful. Was this review helpful to you Yes No",American Stout,5,Pacific Coast Brewing Company,Killer Whale Stout
2724,2.5,isualum12,This is such a painful review to write.......... 540 of 617 people found this helpful. Was this review helpful to you Yes No,American Stout,5,Pacific Coast Brewing Company,Killer Whale Stout
2724,4.5,jjboesen,I love Fever-Tree! 90 of 104 people found this helpful. Was this review helpful to you Yes No,American Stout,5,Pacific Coast Brewing Company,Killer Whale Stout
2724,4,barleywinefiend,I love Fever-Tree! 91 of 105 people found this helpful. Was this review helpful to you Yes No,American Stout,5,Pacific Coast Brewing Company,Killer Whale Stout
2724,4.5,MisterClean,Validation that new recipie is missing solid ginger pieces,American Stout,5,Pacific Coast Brewing Company,Killer Whale Stout
2724,4,Mark,Best Easily-Available Premium Tonic Water 67 of 75 people found this helpful. Was this review helpful to you Yes No,American Stout,5,Pacific Coast Brewing Company,Killer Whale Stout
2724,4,hoegaardenhero,This is such a painful review to write.......... 543 of 622 people found this helpful. Was this review helpful to you Yes No,American Amber / Red Ale,,Pacific Coast Brewing Company,Emerald Ale
2724,4,barleywinefiend,This is such a painful review to write.......... 543 of 621 people found this helpful. Was this review helpful to you Yes No,American Amber / Red Ale,,Pacific Coast Brewing Company,Emerald Ale
2724,4,Mark,The BEST English Muffins,American Amber / Red Ale,,Pacific Coast Brewing Company,Emerald Ale
7345,4,seanyfo,I like it,Maibock / Helles Bock,7.1,Kirner Bier,Schinderhannes Bock
7345,4,illidurit,should it be,German Pilsener,4.8,Kirner Bier,Kirner Pils Premium
7345,4.5,TheSarge,Great Price and as good as the big name brand,German Pilsener,4.8,Kirner Bier,Kirner Pils Premium
12770,3,UncleJimbo,These are REAL English Muffins,Fruit / Vegetable Beer,,City Grille and Brewhaus,City Razz
12770,3,UncleJimbo,Watch out Thomas's,Light Lager,,City Grille and Brewhaus,City Light
12770,4,UncleJimbo,These are excellent English Muffins,American Pale Ale (APA),,City Grille and Brewhaus,City Pale Ale
12770,4,UncleJimbo,great enhlish muffins,American Stout,,City Grille and Brewhaus,City Stout
12770,1.5,grumpy,English muffins,American Stout,,City Grille and Brewhaus,City Stout
12770,3.5,UncleJimbo,Great,Pumpkin Ale,,City Grille and Brewhaus,City Pumpkin
12770,3.5,UncleJimbo,Hard,American Amber / Red Ale,,City Grille and Brewhaus,City Amber
163,3,RuudJH,Great everyday wine,Dortmunder / Export Lager,7,Amstel Brouwerij B. V.,Amstel Gold
163,4,Vancer,Great Every Day Wine,Dortmunder / Export Lager,7,Amstel Brouwerij B. V.,Amstel Gold
163,3,ahking,Great product - needs safer packaging,Dortmunder / Export Lager,7,Amstel Brouwerij B. V.,Amstel Gold
163,3,ExtraStout,Bloody Marry Mx,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3.5,RuudJH,It's delicious,Euro Strong Lager,7.5,Amstel Brouwerij B. V.,Amstel Sterk (Strong)
163,2.5,patto1ro,It's that easy!!!,Euro Dark Lager,,Amstel Brouwerij B. V.,Amstel Oud Bruin
163,3,Brabander,Awesomeness,Low Alcohol Beer,0.1,Amstel Brouwerij B. V.,Amstel Malt
163,3.5,kingcrowing,Demeter couldn't make a better mix!,Low Alcohol Beer,0.1,Amstel Brouwerij B. V.,Amstel Malt
163,2.5,GENNER,A New Spin On An Old Classic,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,1.5,Halcyondays,Pleasantly surprised,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,4.5,tjsdomer2,LOVE LOVE LOVE!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,1,donkeyrunner,Total game changer!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,4,vette2006c5r,"Natural ingredients, great flavor!!!",Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2,buschbeer,Delicious!!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,BlackBearForge,Best Manhattan mix!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2.5,ChainGangGuy,AMAZING!!!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2,Clydesdale,Take home and taste some class in a glass.,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2,hopheadjuice,Do yourself a favor and purchase,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,1.5,jadpsu,Amazing Manhattan Mixer!!!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2.5,Spineypanda,Old-school delicious cocktail made simple!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,dpodratsky3,Great Mixer,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2.5,Chambic,THE BOMB.COM!!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,4,realbama,Love this mix!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,heissebier,PERFECT DRINK,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,rfgetz,So Good,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3.5,HalfFull,Perfect Manhattan!!!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3.5,woodychandler,Great mix!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2,Kooz,Premium Manhattan Mix,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3.5,Shumista,Awesomeness In A Bottle!!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3.5,rvdoorn,Not necessary,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2,Brenden,Great!!!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2,NeutroMan,A must for every home bar!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2.5,BarrelO,Amazing,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,4,FreshmanPour77,Really good!!! Definitely try it.,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,1.5,blackc5,So good,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,1,CervezaMesa,Simply the best mix,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3.5,cjgator3,Best mix,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,Jwale73,Awesome in a bottle,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,morebeergood,Good mix,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,onix1agr,Margarita Mix,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2.5,TexIndy,Bottle is small. Not a good value!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,hustlesworth,The best margarita mix!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,4,beerman207,So hot! Love it!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,4,CHickman,Great bold flavor!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,yuenglings,"Great product , , two of three broke",Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2,civilizedpsycho,AWESOME,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3.5,ZorPrime,Love this product!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3.5,kflorence,Magnificent oak flavor!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,4,tigg924,My favorite bourbon!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2,kinger,Top Choice Every Time!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2,zdk9,Good Job,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2.5,grayburn,"When you want to experience perfection, look no further!",Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,5,archerwrestler,What bourbon should be.,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2.5,roddwolff,I love Jim Bean,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,Tilley4,Best bourbon under 50,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2,Magpie14,I would definitely buy this quality bourbon again,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,4,birdypowder,Just the best!!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,1.5,KarlHungus,"Love it, cannot find it anywhere",Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,1.5,far333,Jim Beam at it's best!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,5,McKnightOwl,Rich Aromatic,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2,SeattleBeerBlog,Fabulous purchase,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,1.5,washburnkid,Not bad,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,1.5,schroederm,Awesome,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2.5,AccidentalKate,Only lasted 2 years,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,1.5,thekanna,Not worth it.,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2.5,DesMoinesMike,Works great for household usage!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,bigaizsosexy,Power Washer,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,treehugger02010,The right pressure for most jobs,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2.5,harpo111,enough power for my light duty needs!!!!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,1,twentynine,Great Value,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,1.5,tconboy,Works Great,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,VicDip,Absolutely love it!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,4,Only23,Good price,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,WakeandBake,Excellent deal,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2.5,MillySox,Like the extras that came with it.,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2.5,SShelly,Works great,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,1,MNJR,Easy to use,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,3,Rayek,Nice machine,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,4,Hoagie1973,Great for every job around the house!,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,4.5,Devilsfan87,Black Max Electric Pressure Washer,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,4.5,Mistofminn,Save your money,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,2,OtherShoe2,Diet Tonic Water,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
163,4.5,caskstrength,Best tasting tonic water,Light Lager,3.5,Amstel Brouwerij B. V.,Amstel Light
